id,ticket_id,organization_id,performed_by,issue_type_id,questions_answers,ai_diagnosis,employee_override,status,created_at,completed_at
d77684b5-90fd-4e0c-8117-5487e9fe7017,4e0f6b2d-05e5-4010-aff3-66ad287fe7fd,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,7917cc13-aaca-4558-a2c2-8be5cd8fc159,"[{""answer"":""No WiFi signal at all"",""question"":""Is the WiFi signal showing on your device?""},{""answer"":""No, only me"",""question"":""Are other people in the same area also affected?""},{""answer"":""Some lights are off / red"",""question"":""Is the router light on?""},{""answer"":""Yes, still not working"",""question"":""Have you tried restarting your device?""}]","{""causes"":[{""cause"":""Router Malfunction"",""severity"":""high"",""solution"":""The router itself might be faulty, leading to no signal and incorrect light indicators. Try a hard reset (factory reset) if possible, but if lights remain off/red, it likely needs replacement."",""probability"":0.5,""estimatedCost"":""₹2500"",""requiredParts"":[{""name"":""New WiFi Router"",""estimatedPrice"":""₹2500""}]},{""cause"":""Internet Service Provider (ISP) Issue"",""severity"":""high"",""solution"":""A red light often indicates a problem with the incoming internet line from the ISP. Contact your ISP to report the outage and request a technician visit."",""probability"":0.3,""estimatedCost"":""₹0"",""requiredParts"":[]},{""cause"":""Faulty Power Adapter or Loose Connection"",""severity"":""medium"",""solution"":""The router might not be receiving adequate power, causing some lights to be off. Check if the power adapter is securely plugged into both the router and the power outlet. Try plugging the router into a different power outlet. If the adapter feels hot or looks damaged, it might need replacement."",""probability"":0.2,""estimatedCost"":""₹500"",""requiredParts"":[{""name"":""Router Power Adapter"",""estimatedPrice"":""₹500""}]}],""summary"":""The WiFi router in flat B11D is not emitting a signal, and its indicator lights are either off or red, suggesting a problem with the router hardware, its power supply, or the internet connection from the service provider."",""urgency"":""high"",""recommendedAction"":""First, check all power and network cable connections to the router. If the issue persists, contact the Internet Service Provider (ISP) to report the problem. Be prepared to replace the router if it's found to be faulty.""}",null,completed,2026-07-13 11:50:12.827625+00,2026-07-13 11:50:11.765+00
65ad7c71-6eb4-4905-81ca-078aa2a33dc2,1faa1b2c-b5ba-4cca-8c28-4159fd9ad188,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Severely clogged AC filter. A dirty filter restricts airflow, preventing air from being blown out of the vents even if the unit is running. Given that the filter has never been cleaned or the cleaning history is unknown, this is a highly probable cause."",""severity"":""medium"",""solution"":""Inspect the AC filter. If it's dirty, clean it thoroughly. If it's old or damaged, replace it with a new one."",""probability"":0.8,""estimatedCost"":""₹200 - ₹1500"",""requiredParts"":[{""name"":""AC Filter"",""estimatedPrice"":""₹500 - ₹1500""}]},{""cause"":""Faulty Blower Motor or Capacitor. If the AC filter is clean and the problem persists, the blower motor (which pushes air through the vents) might be faulty, or its capacitor might have failed. This would explain why the AC turns on but no air comes out."",""severity"":""high"",""solution"":""A technician needs to inspect the blower motor and its capacitor. If faulty, the component(s) will need to be replaced."",""probability"":0.15,""estimatedCost"":""₹800 - ₹7000"",""requiredParts"":[{""name"":""AC Blower Motor"",""estimatedPrice"":""₹2000 - ₹5000""},{""name"":""AC Blower Capacitor"",""estimatedPrice"":""₹300 - ₹800""}]},{""cause"":""Blocked Air Duct/Vent. Although less common for a single AC unit, a physical blockage within the air duct or the vent itself could prevent air from being expelled."",""severity"":""medium"",""solution"":""Inspect the air vents and accessible ducts for any obstructions and clear them if found."",""probability"":0.05,""estimatedCost"":""₹300 - ₹800""}],""summary"":""The AC unit turns on, and the remote is functional, but no air is being expelled from the vents. The AC filter has not been cleaned or the cleaning history is unknown, which is the most likely cause for restricted airflow."",""urgency"":""medium"",""recommendedAction"":""Immediately inspect and clean or replace the AC filter. If the issue persists after addressing the filter, further investigation into the blower motor and other internal components by a qualified technician will be required.""}",null,completed,2026-07-13 11:51:59.659617+00,2026-07-13 11:51:58.178+00
725016cb-37bc-4f41-a98f-52f19da78e6c,1615e90e-84bc-49bc-8702-f4fdc175dc8e,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Loose wiring in the AC plug or wall socket, or a damaged power cord. This is a common issue that can lead to sparking."",""severity"":""high"",""solution"":""Immediately turn off the main power supply to the AC. Do not use the AC. A qualified electrician or AC technician must inspect and tighten all wiring connections in the plug and the wall socket. If the plug or the power cord is visibly damaged, it must be replaced."",""probability"":50,""estimatedCost"":""₹100 - ₹1500"",""requiredParts"":[{""name"":""AC Plug"",""estimatedPrice"":""₹100-₹300""},{""name"":""Wall Socket"",""estimatedPrice"":""₹200-₹500""},{""name"":""AC Power Cord"",""estimatedPrice"":""₹500-₹1500""}]},{""cause"":""The AC unit might be drawing too much current due to an internal fault (e.g., a short circuit in a component) or the electrical circuit is overloaded."",""severity"":""high"",""solution"":""This requires a professional AC technician to thoroughly inspect the internal components of the AC unit for any short circuits, faulty components, or wiring issues. The electrical circuit should also be checked for overloading."",""probability"":20,""estimatedCost"":""₹1500 - ₹5000+"",""requiredParts"":[]},{""cause"":""The air filter is severely clogged with dust and debris, restricting the airflow. Since you mentioned the filter was 'Never / Not sure' when last cleaned, this is a highly probable cause for no air coming out."",""severity"":""medium"",""solution"":""Clean the AC air filter thoroughly. If the filter is old or damaged, it should be replaced. Regular cleaning (every 2-4 weeks) is essential for optimal performance."",""probability"":60,""estimatedCost"":""₹0 - ₹500"",""requiredParts"":[{""name"":""AC Air Filter (if replacement needed)"",""estimatedPrice"":""₹300-₹500""}]},{""cause"":""The blower motor, which is responsible for circulating air, might be faulty, or its starting capacitor has failed. Even if the AC turns on, a faulty blower won't push air."",""severity"":""high"",""solution"":""An AC technician will need to test the blower motor and its capacitor. If either is found to be faulty, they will need to be replaced."",""probability"":30,""estimatedCost"":""₹1500 - ₹8000"",""requiredParts"":[{""name"":""Blower Motor Capacitor"",""estimatedPrice"":""₹1500-₹4000""},{""name"":""Blower Motor"",""estimatedPrice"":""₹3000-₹8000""}]}],""summary"":""The AC plug is sparking, which is a critical electrical safety hazard. Additionally, despite the AC turning on, no air is coming from the vents, indicating a separate issue with the airflow system, likely a severely blocked filter or a faulty blower fan."",""urgency"":""critical"",""recommendedAction"":""Immediately switch off the AC from the main power supply. Do not attempt to use the AC under any circumstances. Contact a qualified electrician or AC technician immediately to diagnose and repair both the sparking plug and the lack of airflow. Using a sparking plug can lead to fire or electrical shock.""}",null,completed,2026-07-13 11:54:35.729657+00,2026-07-13 11:54:34.481+00
b3c06841-15ac-49fd-b946-cea9a04cbf82,996519c8-a521-4d07-aabf-e0a8c185663c,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,47389994-b201-4bb1-bf91-8bce4dbde510,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Dead or low batteries in the AC remote."",""severity"":""low"",""solution"":""Replace the existing batteries with new ones (AA or AAA, depending on the remote model)."",""probability"":0.7,""estimatedCost"":""INR 100"",""requiredParts"":[{""name"":""AA/AAA Batteries"",""estimatedPrice"":""INR 100""}]},{""cause"":""Faulty AC remote control."",""severity"":""medium"",""solution"":""If new batteries don't fix the issue, the remote itself might be faulty and needs to be replaced."",""probability"":0.25,""estimatedCost"":""INR 800"",""requiredParts"":[{""name"":""Universal AC Remote Control"",""estimatedPrice"":""INR 800""}]},{""cause"":""Issue with the AC unit's infrared receiver."",""severity"":""medium"",""solution"":""If the remote works with new batteries and is not faulty, the problem might be with the AC unit's receiver. This would require a technician to inspect and repair/replace the receiver."",""probability"":0.05,""estimatedCost"":""INR 1500"",""requiredParts"":[{""name"":""AC Receiver Module (if required)"",""estimatedPrice"":""INR 500""}]}],""summary"":""The AC remote in your room is not working. This is a new issue, and it's only affecting your room. You can still manage without it for now."",""urgency"":""low"",""recommendedAction"":""Start by replacing the batteries in your AC remote control. This is the most common and easiest fix. If that doesn't work, consider replacing the remote or contacting a technician if the issue persists.""}",null,completed,2026-07-13 11:56:53.77875+00,2026-07-13 11:56:52.752+00
79ec7077-05a6-456a-9303-3f991a34a579,91dbe4c0-bd94-4588-a0a2-ad0961eda292,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Severely Clogged Air Filter"",""severity"":""medium"",""solution"":""Clean or replace the AC air filter. Regular cleaning (every 2-4 weeks) is recommended."",""probability"":0.6,""estimatedCost"":""₹200 - ₹500"",""requiredParts"":[{""name"":""AC filter"",""estimatedPrice"":""₹200 - ₹500""}]},{""cause"":""Blower Motor Malfunction"",""severity"":""high"",""solution"":""Inspect the blower motor, capacitor, and wiring. Repair or replace the faulty component."",""probability"":0.3,""estimatedCost"":""₹1500 - ₹4000"",""requiredParts"":[{""name"":""Blower motor"",""estimatedPrice"":""₹1000 - ₹3000""},{""name"":""Blower motor capacitor"",""estimatedPrice"":""₹500 - ₹1000""}]},{""cause"":""Faulty Thermostat or Control Board"",""severity"":""high"",""solution"":""A technician will need to diagnose and replace the faulty thermostat or control board."",""probability"":0.1,""estimatedCost"":""₹1000 - ₹5000+"",""requiredParts"":[{""name"":""Thermostat"",""estimatedPrice"":""₹1000 - ₹3000""},{""name"":""AC control board"",""estimatedPrice"":""₹2000 - ₹5000+""}]}],""summary"":""Your AC is turning on, but no air is coming from the vents, indicating a problem with air circulation. The most likely culprits are a severely clogged air filter or a faulty blower motor."",""urgency"":""medium"",""recommendedAction"":""Start by checking and cleaning/replacing the AC air filter. If the problem persists, a technician should inspect the blower motor and electrical components.""}",null,completed,2026-07-13 11:59:25.36236+00,2026-07-13 11:59:24.351+00
3a48216f-530a-4ad9-98f0-a2a08f15216b,3452ef1d-d432-41d4-879e-15bc3ffea536,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Blower Motor Failure"",""severity"":""high"",""solution"":""The blower motor, responsible for circulating air, has likely failed. It needs to be replaced by a qualified technician."",""probability"":0.5,""estimatedCost"":""₹4,000 - ₹8,000"",""requiredParts"":[{""name"":""AC Blower Motor"",""estimatedPrice"":""₹3,000 - ₹6,000""}]},{""cause"":""Blower Motor Capacitor Failure"",""severity"":""medium"",""solution"":""The capacitor that helps start the blower motor may have failed. Replacing the capacitor can resolve the issue."",""probability"":0.3,""estimatedCost"":""₹800 - ₹2,000"",""requiredParts"":[{""name"":""AC Blower Motor Capacitor"",""estimatedPrice"":""₹300 - ₹800""}]},{""cause"":""Control Board Malfunction"",""severity"":""high"",""solution"":""The main control board might not be sending the signal to activate the blower motor. The board may need repair or replacement."",""probability"":0.15,""estimatedCost"":""₹2,500 - ₹7,500"",""requiredParts"":[{""name"":""AC Control Board"",""estimatedPrice"":""₹2,000 - ₹6,000""}]},{""cause"":""Extremely Clogged Air Filter/Evaporator Coil"",""severity"":""low"",""solution"":""While less likely to completely stop airflow, a severely clogged air filter or a frozen evaporator coil can drastically restrict air. Cleaning or replacing the filter and inspecting/cleaning the coil is necessary."",""probability"":0.05,""estimatedCost"":""₹300 - ₹1,500"",""requiredParts"":[{""name"":""AC Air Filter"",""estimatedPrice"":""₹200 - ₹500""}]}],""summary"":""The AC unit turns on, but no air is coming out from the vents, indicating a problem with the internal fan system responsible for air circulation. This prevents any cooling."",""urgency"":""medium"",""recommendedAction"":""It is recommended to call a qualified AC technician to inspect the indoor unit. The technician should specifically check the blower motor, its starting capacitor, and the main control board. As a general maintenance step, the air filter should also be cleaned or replaced.""}",null,completed,2026-07-13 12:05:20.689991+00,2026-07-13 12:05:19.66+00
eda25792-b0df-4432-9821-0814cabb0780,fe8f1d7d-eb10-411e-9658-5287792fd4fe,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,47389994-b201-4bb1-bf91-8bce4dbde510,"[{""answer"":""Yesterday"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Not sure"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Not sure"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Worn-out internal mechanism of the lock."",""severity"":""medium"",""solution"":""The internal components of the lock might be worn out due to regular use. This often requires repairing the lock mechanism or replacing the entire lock cylinder. A locksmith can assess if a repair is feasible or if a replacement is necessary."",""probability"":0.4,""estimatedCost"":""₹300 - ₹800"",""requiredParts"":[{""name"":""Lock Cylinder"",""estimatedPrice"":""₹200 - ₹600""},{""name"":""Lubricant (if repairing)"",""estimatedPrice"":""₹50 - ₹100""}]},{""cause"":""Misalignment of the door or strike plate."",""severity"":""low"",""solution"":""Over time, doors can sag or frames can shift slightly, causing the latch or deadbolt to not align perfectly with the strike plate on the door frame. This can often be fixed by adjusting the strike plate's position or tightening/adjusting the door hinges."",""probability"":0.3,""estimatedCost"":""₹100 - ₹400"",""requiredParts"":[{""name"":""Screws (if existing ones are stripped)"",""estimatedPrice"":""₹10 - ₹50""}]},{""cause"":""Damaged or worn key."",""severity"":""low"",""solution"":""A bent, worn, or damaged key can prevent the lock from operating smoothly. Try using a spare key if available. If the spare key works, then the original key needs to be replaced."",""probability"":0.15,""estimatedCost"":""₹50 - ₹150"",""requiredParts"":[{""name"":""New Key Blank"",""estimatedPrice"":""₹30 - ₹100""}]},{""cause"":""Accumulation of dirt or debris inside the lock."",""severity"":""low"",""solution"":""Dust, dirt, or other small debris can get into the lock mechanism, causing it to jam or operate stiffly. Cleaning the lock with a suitable lubricant (like graphite powder or a silicone-based spray, *not* oil-based lubricants) can often resolve this."",""probability"":0.1,""estimatedCost"":""₹50 - ₹200"",""requiredParts"":[{""name"":""Lock Lubricant (e.g., Graphite Powder/Silicone Spray)"",""estimatedPrice"":""₹50 - ₹150""}]},{""cause"":""Loose screws in the lock assembly."",""severity"":""low"",""solution"":""Screws holding the lock body or the strike plate can become loose over time, causing parts to shift and the lock to malfunction. Tightening all visible screws on the lock and strike plate can often fix this."",""probability"":0.05,""estimatedCost"":""₹0 - ₹100"",""requiredParts"":[{""name"":""Screws (if existing ones are stripped)"",""estimatedPrice"":""₹10 - ₹50""}]}],""summary"":""The main door lock is not working properly, making it difficult to secure the door. This issue was first noticed yesterday and is currently minor, but it's a security concern."",""urgency"":""medium"",""recommendedAction"":""It is recommended to have the main door lock inspected by a maintenance professional or a locksmith as soon as possible. Even though the issue is minor, a malfunctioning main door lock poses a security risk. Depending on the diagnosis, the lock may need cleaning, adjustment, repair, or replacement of the cylinder or the entire lock mechanism.""}",null,completed,2026-07-13 12:13:37.658938+00,2026-07-13 12:13:36.633+00
817086d8-a36a-475a-b0bc-18828bd24388,00c4b59e-970d-4075-a3b1-5c88a14a036c,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Severely Clogged Air Filter"",""severity"":""medium"",""solution"":""Clean or replace the AC air filter. A blocked filter restricts airflow, preventing the AC from circulating air and cooling the room effectively."",""probability"":0.7,""estimatedCost"":""₹200 - ₹800"",""requiredParts"":[{""name"":""AC Air Filter (if replacement needed)"",""estimatedPrice"":""₹300 - ₹700""}]},{""cause"":""Faulty Blower Motor"",""severity"":""high"",""solution"":""The blower motor is responsible for pushing air through the vents. If it's faulty, it needs to be replaced to restore airflow."",""probability"":0.2,""estimatedCost"":""₹3,000 - ₹8,000"",""requiredParts"":[{""name"":""AC Blower Motor"",""estimatedPrice"":""₹2,500 - ₹7,000""}]},{""cause"":""Faulty Blower Motor Capacitor"",""severity"":""medium"",""solution"":""The capacitor helps start the blower motor. If it's defective, the motor won't turn on. Replacing the capacitor should resolve the issue."",""probability"":0.1,""estimatedCost"":""₹500 - ₹1,500"",""requiredParts"":[{""name"":""Blower Motor Capacitor"",""estimatedPrice"":""₹300 - ₹1,000""}]}],""summary"":""The AC is not cooling properly because no air is coming out from the vents, even though the unit powers on. This indicates a problem with the airflow system."",""urgency"":""medium"",""recommendedAction"":""First, inspect and thoroughly clean or replace the AC air filter. If this does not resolve the issue, a technician should check the blower motor and its capacitor for faults.""}",null,completed,2026-07-13 12:16:44.1799+00,2026-07-13 12:16:42.647+00
1a9635ec-95f8-4931-b23f-23f94de4b4f9,f136cc5b-30b5-4357-ad73-b4d6604fc7df,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,"[{""answer"":""More than a week"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Unbalanced load or overloaded drum. The machine's sensor detects an unbalanced load or an overloaded drum, causing it to stop and beep as a safety measure."",""severity"":""low"",""solution"":""Open the washing machine door, redistribute the clothes evenly, or remove some items if it's overloaded. Close the door and restart the wash cycle."",""probability"":0.4,""estimatedCost"":""₹0""},{""cause"":""Drainage Issue (Clogged Filter or Faulty Drain Pump). The machine cannot drain water, often due to a clogged drain filter or a malfunctioning drain pump. This triggers an error and beeping."",""severity"":""medium"",""solution"":""Locate and clean the drain filter, usually at the bottom front of the machine. If the issue persists after cleaning, the drain pump might be faulty and require replacement by a technician."",""probability"":0.3,""estimatedCost"":""₹0 (for cleaning filter yourself) to ₹3000 (for drain pump replacement including labor)"",""requiredParts"":[{""name"":""Drain Pump"",""estimatedPrice"":""₹1500 - ₹2000""}]},{""cause"":""Lid/Door Switch Malfunction. The washing machine's lid or door is not properly closed, or the safety switch that detects its closure is faulty, preventing the machine from operating."",""severity"":""medium"",""solution"":""Ensure the lid/door is firmly closed. If the problem continues, the lid/door switch may need to be replaced by a qualified technician."",""probability"":0.2,""estimatedCost"":""₹800 - ₹1500 (for switch replacement including labor)"",""requiredParts"":[{""name"":""Lid/Door Switch"",""estimatedPrice"":""₹400 - ₹800""}]},{""cause"":""Water Inlet Problem. Insufficient water supply to the machine due to low water pressure, a clogged inlet filter, or a faulty water inlet valve."",""severity"":""medium"",""solution"":""Check if the water supply taps are fully open and that there is adequate water pressure. Clean the inlet filters located at the back of the machine where the hoses connect. If these steps don't resolve the issue, the water inlet valve might need replacement by a technician."",""probability"":0.1,""estimatedCost"":""₹0 (for checking/cleaning yourself) to ₹2000 (for inlet valve replacement including labor)"",""requiredParts"":[{""name"":""Water Inlet Valve"",""estimatedPrice"":""₹700 - ₹1200""}]}],""summary"":""Your washing machine has stopped working and is continuously beeping, indicating an internal error or malfunction. This issue has been present for over a week and is a first-time occurrence, affecting only your room."",""urgency"":""medium"",""recommendedAction"":""First, try the basic troubleshooting steps provided for each cause. If the issue persists after these checks, it is recommended to contact a qualified technician to diagnose the exact cause and perform necessary repairs.""}",null,completed,2026-07-15 14:51:50.787351+00,2026-07-15 14:51:49.695+00
2cb5d57e-4346-4dd5-8329-434033d0653c,7ae58cd2-f723-43f4-9507-209bed09b762,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,abc84f5b-a950-406e-ab46-cefbe11df925,"[{""answer"":""Dusty surfaces / furniture"",""question"":""What needs cleaning?""},{""answer"":""Several days ago"",""question"":""When was the last cleaning done?""},{""answer"":""One-time"",""question"":""Is this a one-time request or recurring issue?""}]","{""causes"":[{""cause"":""Established Bed Bug Infestation"",""severity"":""high"",""solution"":""Contact professional pest control services immediately for inspection and treatment of the entire room/PG. This typically involves chemical treatment and follow-up visits."",""probability"":0.7,""estimatedCost"":""INR 3500"",""requiredParts"":[{""name"":""Professional Pest Control Service"",""estimatedPrice"":""INR 3500""}]},{""cause"":""Poor Sanitation and Dusty Environment"",""severity"":""medium"",""solution"":""Perform a thorough deep cleaning of the room. This includes vacuuming mattresses, carpets, and all furniture, washing all bedding, curtains, and clothes in hot water (above 60°C), and decluttering the area to eliminate hiding spots."",""probability"":0.2,""estimatedCost"":""INR 750"",""requiredParts"":[{""name"":""Disinfectant/Cleaning Solution"",""estimatedPrice"":""INR 300""},{""name"":""Laundry Detergent"",""estimatedPrice"":""INR 200""},{""name"":""Vacuum Cleaner Bags (if needed)"",""estimatedPrice"":""INR 250""}]},{""cause"":""Introduction from External Sources"",""severity"":""low"",""solution"":""Inspect luggage, bags, and clothing thoroughly after returning from travel or visiting other places. Avoid bringing used furniture or mattresses into the PG without proper inspection and cleaning."",""probability"":0.1,""estimatedCost"":""INR 0""}],""summary"":""Bed bugs have been observed on the bed for a long time, indicating an established infestation that requires urgent attention."",""urgency"":""critical"",""recommendedAction"":""Immediately contact professional pest control services to address the bed bug infestation and perform a comprehensive deep cleaning of the affected area and all bedding.""}",null,completed,2026-07-15 14:58:52.170862+00,2026-07-15 14:58:51.406+00
969a9767-b646-4f02-8b1c-2389a5a5b19b,37683b76-a4d2-4af4-ad50-56ccab7e8556,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Severely Clogged Air Filter"",""severity"":""medium"",""solution"":""Clean or replace the AC air filter. This is the most common and easiest issue to resolve when no air is coming out."",""probability"":0.6,""estimatedCost"":""₹200 - ₹500"",""requiredParts"":[{""name"":""AC Filter"",""estimatedPrice"":""₹300""}]},{""cause"":""Faulty Blower Motor"",""severity"":""high"",""solution"":""The blower motor, which pushes air through the vents, may have failed. A technician will need to inspect, repair, or replace it."",""probability"":0.25,""estimatedCost"":""₹2,000 - ₹6,000"",""requiredParts"":[{""name"":""Blower Motor"",""estimatedPrice"":""₹1,500 - ₹4,000""}]},{""cause"":""Faulty Blower Motor Capacitor"",""severity"":""medium"",""solution"":""The capacitor helps start the blower motor. If it's faulty, the motor won't run. This part will need to be replaced by a technician."",""probability"":0.15,""estimatedCost"":""₹800 - ₹1,500"",""requiredParts"":[{""name"":""Blower Motor Capacitor"",""estimatedPrice"":""₹300 - ₹700""}]}],""summary"":""The AC unit turns on, but no air is coming out of the vents at all. The air filter's cleaning history is unknown or it has never been cleaned, which is a strong indicator of a clogged filter."",""urgency"":""medium"",""recommendedAction"":""First, check and thoroughly clean or replace the AC air filter. If cleaning the filter does not resolve the issue and still no air comes out, it is recommended to call a professional AC technician to inspect the blower motor and its capacitor.""}",null,completed,2026-07-16 07:50:02.224668+00,2026-07-16 07:50:01.207+00
0ac01052-b91e-46da-89d8-e1dc9e93b69c,ff9f72a4-de0c-4964-840e-34556c799035,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a25aca1b-211b-41d3-ab08-78bd2b9541e8,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""The commode has not been cleaned thoroughly or frequently enough, leading to the accumulation of dirt, stains, and unpleasant odors."",""severity"":""low"",""solution"":""Perform a deep cleaning of the commode using a strong toilet bowl cleaner and a toilet brush. Apply the cleaner, let it sit for 15-30 minutes to break down stains, then scrub thoroughly and flush. Establish a regular cleaning schedule to prevent recurrence."",""probability"":0.9,""estimatedCost"":""₹250 - ₹400"",""requiredParts"":[{""name"":""Toilet Bowl Cleaner (e.g., Harpic Power Plus)"",""estimatedPrice"":""₹150""},{""name"":""Toilet Brush"",""estimatedPrice"":""₹100""},{""name"":""Rubber Gloves"",""estimatedPrice"":""₹50""}]},{""cause"":""Persistent stains, especially yellowish or brownish rings, might be due to hard water deposits that are difficult to remove with standard cleaning. These can also trap dirt and contribute to odor."",""severity"":""low"",""solution"":""If stains persist after general cleaning, use a specialized descaling toilet cleaner. Apply as directed, often requiring a longer dwell time (e.g., overnight) for severe stains, then scrub and flush. Regular use can prevent buildup."",""probability"":0.1,""estimatedCost"":""₹200 - ₹350"",""requiredParts"":[{""name"":""Descaling Toilet Cleaner (e.g., Domex Fresh Guard Disinfectant Toilet Cleaner)"",""estimatedPrice"":""₹250""}]}],""summary"":""The commode in your washroom is dirty with stains and a foul smell, primarily due to inadequate or infrequent cleaning."",""urgency"":""low"",""recommendedAction"":""A thorough deep cleaning of the commode is recommended immediately, followed by establishing a regular cleaning schedule to maintain hygiene.""}",null,completed,2026-07-16 07:52:13.724718+00,2026-07-16 07:52:12.538+00
